t, r_obox_x, r_obox_y, r_obox_phi
1.481000065803527832e+00, 1.440803557634353638e-01, 5.842198729515075684e-01, 8.365553617477416992e-02
1.482000112533569336e+00, 1.440986841917037964e-01, 5.842685699462890625e-01, 8.366656303405761719e-02
1.483000040054321289e+00, 1.441169530153274536e-01, 5.843171477317810059e-01, 8.367756009101867676e-02
1.484000086784362793e+00, 1.441351622343063354e-01, 5.843656063079833984e-01, 8.368852734565734863e-02
1.485000014305114746e+00, 1.441533118486404419e-01, 5.844138860702514648e-01, 8.369946479797363281e-02
1.486000061035156250e+00, 1.441714018583297729e-01, 5.844619870185852051e-01, 8.371037244796752930e-02
1.487000107765197754e+00, 1.441894322633743286e-01, 5.845099687576293945e-01, 8.372124284505844116e-02
1.488000035285949707e+00, 1.442074179649353027e-01, 5.845578312873840332e-01, 8.373206853866577148e-02
1.489000082015991211e+00, 1.442253589630126953e-01, 5.846055150032043457e-01, 8.374285697937011719e-02
1.490000128746032715e+00, 1.442432403564453125e-01, 5.846530199050903320e-01, 8.375360816717147827e-02
1.491000056266784668e+00, 1.442610621452331543e-01, 5.847004055976867676e-01, 8.376432210206985474e-02
1.492000102996826172e+00, 1.442788243293762207e-01, 5.847476720809936523e-01, 8.377501368522644043e-02
1.493000030517578125e+00, 1.442965269088745117e-01, 5.847948193550109863e-01, 8.378568291664123535e-02
1.494000077247619629e+00, 1.443141698837280273e-01, 5.848417878150939941e-01, 8.379632234573364258e-02
1.495000123977661133e+00, 1.443317681550979614e-01, 5.848885774612426758e-01, 8.380693197250366211e-02
1.496000051498413086e+00, 1.443493217229843140e-01, 5.849352478981018066e-01, 8.381750434637069702e-02
1.497000098228454590e+00, 1.443668156862258911e-01, 5.849817991256713867e-01, 8.382803946733474731e-02
1.498000025749206543e+00, 1.443844139575958252e-01, 5.850281119346618652e-01, 8.383902162313461304e-02
1.499000072479248047e+00, 1.444019526243209839e-01, 5.850742459297180176e-01, 8.384998142719268799e-02
1.500000119209289551e+00, 1.444192826747894287e-01, 5.851203203201293945e-01, 8.386041224002838135e-02
1.501000046730041504e+00, 1.444343924522399902e-01, 5.851880908012390137e-01, 8.387363702058792114e-02
1.502000093460083008e+00, 1.444450914859771729e-01, 5.852993726730346680e-01, 8.389243483543395996e-02
1.503000020980834961e+00, 1.444513797760009766e-01, 5.854541659355163574e-01, 8.391670137643814087e-02
1.504000067710876465e+00, 1.444532722234725952e-01, 5.856525301933288574e-01, 8.394644409418106079e-02
1.505000114440917969e+00, 1.444507837295532227e-01, 5.858944654464721680e-01, 8.398167043924331665e-02
1.506000041961669922e+00, 1.444439291954040527e-01, 5.861799120903015137e-01, 8.402239531278610229e-02
1.507000088691711426e+00, 1.444327235221862793e-01, 5.865089297294616699e-01, 8.406863361597061157e-02
1.508000016212463379e+00, 1.444171816110610962e-01, 5.868815779685974121e-01, 8.412040024995803833e-02
1.509000062942504883e+00, 1.443973183631896973e-01, 5.872978568077087402e-01, 8.417771756649017334e-02
1.510000109672546387e+00, 1.443731486797332764e-01, 5.877577662467956543e-01, 8.424060791730880737e-02
1.511000037193298340e+00, 1.443379819393157959e-01, 5.882599353790283203e-01, 8.430462330579757690e-02
1.512000083923339844e+00, 1.442851126194000244e-01, 5.888029932975769043e-01, 8.436535298824310303e-02
1.513000130653381348e+00, 1.442145556211471558e-01, 5.893869996070861816e-01, 8.442290127277374268e-02
1.514000058174133301e+00, 1.441231518983840942e-01, 5.900120139122009277e-01, 8.446364104747772217e-02
1.515000104904174805e+00, 1.440099775791168213e-01, 5.906780958175659180e-01, 8.448360860347747803e-02
1.516000032424926758e+00, 1.438772827386856079e-01, 5.913853049278259277e-01, 8.449260145425796509e-02
1.517000079154968262e+00, 1.437250822782516479e-01, 5.921336412429809570e-01, 8.449078351259231567e-02
1.518000125885009766e+00, 1.435534060001373291e-01, 5.929231643676757812e-01, 8.447831869125366211e-02
1.519000053405761719e+00, 1.433424204587936401e-01, 5.937394499778747559e-01, 8.450125902891159058e-02
1.520000100135803223e+00, 1.431465297937393188e-01, 5.945789217948913574e-01, 8.446265757083892822e-02
1.521000027656555176e+00, 1.429502665996551514e-01, 5.954691171646118164e-01, 8.436015993356704712e-02
1.522000074386596680e+00, 1.426984518766403198e-01, 5.964056849479675293e-01, 8.429142087697982788e-02
1.523000121116638184e+00, 1.424256265163421631e-01, 5.973675847053527832e-01, 8.421376347541809082e-02
1.524000048637390137e+00, 1.421317905187606812e-01, 5.983547568321228027e-01, 8.412767201662063599e-02
1.525000095367431641e+00, 1.418169289827346802e-01, 5.993670821189880371e-01, 8.403361588716506958e-02
1.526000022888183594e+00, 1.414810419082641602e-01, 6.004043221473693848e-01, 8.393200486898422241e-02
1.527000069618225098e+00, 1.411241590976715088e-01, 6.014662384986877441e-01, 8.382322639226913452e-02
1.528000116348266602e+00, 1.407462805509567261e-01, 6.025525331497192383e-01, 8.370766788721084595e-02
1.529000043869018555e+00, 1.403474062681198120e-01, 6.036629080772399902e-01, 8.358573913574218750e-02
1.530000090599060059e+00, 1.399275511503219604e-01, 6.047970652580261230e-01, 8.345787227153778076e-02
1.531000018119812012e+00, 1.394976824522018433e-01, 6.059433817863464355e-01, 8.331854641437530518e-02
1.532000064849853516e+00, 1.390687674283981323e-01, 6.070903539657592773e-01, 8.316203206777572632e-02
1.533000111579895020e+00, 1.386408209800720215e-01, 6.082379817962646484e-01, 8.298834413290023804e-02
1.534000039100646973e+00, 1.382174193859100342e-01, 6.093980073928833008e-01, 8.279571682214736938e-02
1.535000085830688477e+00, 1.377978324890136719e-01, 6.105695962905883789e-01, 8.259166777133941650e-02
1.536000013351440430e+00, 1.373777836561203003e-01, 6.117402911186218262e-01, 8.238539099693298340e-02
1.537000060081481934e+00, 1.369576305150985718e-01, 6.129115819931030273e-01, 8.217276632785797119e-02
1.538000106811523438e+00, 1.365378499031066895e-01, 6.140854954719543457e-01, 8.194865286350250244e-02
1.539000034332275391e+00, 1.361185908317565918e-01, 6.152625679969787598e-01, 8.171194046735763550e-02
1.540000081062316895e+00, 1.356998682022094727e-01, 6.164427399635314941e-01, 8.146262913942337036e-02
1.541000127792358398e+00, 1.352816075086593628e-01, 6.176230311393737793e-01, 8.120454847812652588e-02
1.542000055313110352e+00, 1.348637789487838745e-01, 6.188001036643981934e-01, 8.094201982021331787e-02
1.543000102043151855e+00, 1.344475150108337402e-01, 6.199747920036315918e-01, 8.068169653415679932e-02
1.544000029563903809e+00, 1.340330392122268677e-01, 6.211473345756530762e-01, 8.042697608470916748e-02
1.545000076293945312e+00, 1.336195170879364014e-01, 6.223167777061462402e-01, 8.017490059137344360e-02
1.546000123023986816e+00, 1.332067549228668213e-01, 6.234827041625976562e-01, 7.992226630449295044e-02
1.547000050544738770e+00, 1.327952146530151367e-01, 6.246455907821655273e-01, 7.967044413089752197e-02
1.548000097274780273e+00, 1.323847770690917969e-01, 6.258052587509155273e-01, 7.941933721303939819e-02
1.549000024795532227e+00, 1.319755762815475464e-01, 6.269616484642028809e-01, 7.916874438524246216e-02
1.550000071525573730e+00, 1.315679848194122314e-01, 6.281152367591857910e-01, 7.892143726348876953e-02
1.551000118255615234e+00, 1.311615109443664551e-01, 6.292653679847717285e-01, 7.867554575204849243e-02
1.552000045776367188e+00, 1.307559460401535034e-01, 6.304115653038024902e-01, 7.842840999364852905e-02
1.553000092506408691e+00, 1.303516477346420288e-01, 6.315543055534362793e-01, 7.818177342414855957e-02
1.554000020027160645e+00, 1.299485266208648682e-01, 6.326934695243835449e-01, 7.793553918600082397e-02
1.555000066757202148e+00, 1.295466572046279907e-01, 6.338291168212890625e-01, 7.768992334604263306e-02
1.556000113487243652e+00, 1.291463673114776611e-01, 6.349617242813110352e-01, 7.744764536619186401e-02
1.557000041007995605e+00, 1.287469416856765747e-01, 6.360903978347778320e-01, 7.720430940389633179e-02
1.558000087738037109e+00, 1.283488124608993530e-01, 6.372156143188476562e-01, 7.696134597063064575e-02
1.559000015258789062e+00, 1.279522329568862915e-01, 6.383377909660339355e-01, 7.672134786844253540e-02
1.560000061988830566e+00, 1.275565475225448608e-01, 6.394560933113098145e-01, 7.648006081581115723e-02
1.561000108718872070e+00, 1.271621137857437134e-01, 6.405709385871887207e-01, 7.623929530382156372e-02
1.562000036239624023e+00, 1.267691701650619507e-01, 6.416827440261840820e-01, 7.600162923336029053e-02
1.563000082969665527e+00, 1.263771057128906250e-01, 6.427907347679138184e-01, 7.576286047697067261e-02
1.564000129699707031e+00, 1.259862631559371948e-01, 6.438953280448913574e-01, 7.552467286586761475e-02
1.565000057220458984e+00, 1.255968958139419556e-01, 6.449968814849853516e-01, 7.528933882713317871e-02
1.566000103950500488e+00, 1.252084076404571533e-01, 6.460946202278137207e-01, 7.505279779434204102e-02
1.567000031471252441e+00, 1.248211637139320374e-01, 6.471889615058898926e-01, 7.481677830219268799e-02
1.568000078201293945e+00, 1.244354173541069031e-01, 6.482802629470825195e-01, 7.458361238241195679e-02
1.569000124931335449e+00, 1.240505576133728027e-01, 6.493677496910095215e-01, 7.434915006160736084e-02
1.570000052452087402e+00, 1.236669495701789856e-01, 6.504518389701843262e-01, 7.411512732505798340e-02
1.571000099182128906e+00, 1.232844963669776917e-01, 6.515325307846069336e-01, 7.388163357973098755e-02
1.572000026702880859e+00, 1.229032203555107117e-01, 6.526099443435668945e-01, 7.364873588085174561e-02
1.573000073432922363e+00, 1.225234195590019226e-01, 6.536844372749328613e-01, 7.341898232698440552e-02
1.574000120162963867e+00, 1.221447214484214783e-01, 6.547555923461914062e-01, 7.319035381078720093e-02
1.575000047683715820e+00, 1.217668950557708740e-01, 6.558231115341186523e-01, 7.296025007963180542e-02
1.576000094413757324e+00, 1.213902831077575684e-01, 6.568873524665832520e-01, 7.273056358098983765e-02
1.577000021934509277e+00, 1.210151389241218567e-01, 6.579486727714538574e-01, 7.250376790761947632e-02
1.578000068664550781e+00, 1.206408292055130005e-01, 6.590062975883483887e-01, 7.227572053670883179e-02
1.579000115394592285e+00, 1.202677488327026367e-01, 6.600606441497802734e-01, 7.204799354076385498e-02
1.580000042915344238e+00, 1.198961436748504639e-01, 6.611120700836181641e-01, 7.182312756776809692e-02
1.581000089645385742e+00, 1.195253506302833557e-01, 6.621598601341247559e-01, 7.159713655710220337e-02
1.582000017166137695e+00, 1.191557273268699646e-01, 6.632044315338134766e-01, 7.137157768011093140e-02
1.583000063896179199e+00, 1.187875121831893921e-01, 6.642461419105529785e-01, 7.114891707897186279e-02
1.584000110626220703e+00, 1.184200793504714966e-01, 6.652842760086059570e-01, 7.092513889074325562e-02
1.585000038146972656e+00, 1.180538237094879150e-01, 6.663192510604858398e-01, 7.070172578096389771e-02
1.586000084877014160e+00, 1.176889911293983459e-01, 6.673513650894165039e-01, 7.048118114471435547e-02
1.587000131607055664e+00, 1.173252388834953308e-01, 6.683802008628845215e-01, 7.026161998510360718e-02
1.588000059127807617e+00, 1.169623285531997681e-01, 6.694054603576660156e-01, 7.004047185182571411e-02
1.589000105857849121e+00, 1.166006103157997131e-01, 6.704275608062744141e-01, 6.981962919235229492e-02
1.590000033378601074e+00, 1.162403300404548645e-01, 6.714468598365783691e-01, 6.960164010524749756e-02
1.591000080108642578e+00, 1.158808246254920959e-01, 6.724626421928405762e-01, 6.938255578279495239e-02
1.592000126838684082e+00, 1.155224516987800598e-01, 6.734753251075744629e-01, 6.916388869285583496e-02
1.593000054359436035e+00, 1.151654496788978577e-01, 6.744852066040039062e-01, 6.894808262586593628e-02
1.594000101089477539e+00, 1.148094907402992249e-01, 6.754919290542602539e-01, 6.873328983783721924e-02
1.595000028610229492e+00, 1.144543364644050598e-01, 6.764951944351196289e-01, 6.851699203252792358e-02
1.596000075340270996e+00, 1.141003295779228210e-01, 6.774954199790954590e-01, 6.830105185508728027e-02
1.597000122070312500e+00, 1.137477159500122070e-01, 6.784929037094116211e-01, 6.808795779943466187e-02
1.598000049591064453e+00, 1.133958548307418823e-01, 6.794868707656860352e-01, 6.787361949682235718e-02
1.599000096321105957e+00, 1.130451485514640808e-01, 6.804777979850769043e-01, 6.765954196453094482e-02
1.600000023841857910e+00, 1.126958429813385010e-01, 6.814659833908081055e-01, 6.744827330112457275e-02
1.601000070571899414e+00, 1.123475655913352966e-01, 6.824510693550109863e-01, 6.723798811435699463e-02
1.602000117301940918e+00, 1.120000556111335754e-01, 6.834327578544616699e-01, 6.702628731727600098e-02
1.603000044822692871e+00, 1.116536483168601990e-01, 6.844114661216735840e-01, 6.681498885154724121e-02
1.604000091552734375e+00, 1.113085821270942688e-01, 6.853875517845153809e-01, 6.660652160644531250e-02
1.605000019073486328e+00, 1.109645292162895203e-01, 6.863605976104736328e-01, 6.639903038740158081e-02
1.606000065803527832e+00, 1.106212511658668518e-01, 6.873302459716796875e-01, 6.619000434875488281e-02
1.607000112533569336e+00, 1.102790832519531250e-01, 6.882969141006469727e-01, 6.598129123449325562e-02
1.608000040054321289e+00, 1.099382340908050537e-01, 6.892609000205993652e-01, 6.577562540769577026e-02
1.609000086784362793e+00, 1.095973774790763855e-01, 6.902188062667846680e-01, 6.557170301675796509e-02
1.610000133514404297e+00, 1.092576310038566589e-01, 6.911737322807312012e-01, 6.536808609962463379e-02
1.611000061035156250e+00, 1.089199557900428772e-01, 6.921287178993225098e-01, 6.516427546739578247e-02
1.612000107765197754e+00, 1.085833013057708740e-01, 6.930807828903198242e-01, 6.496115773916244507e-02
1.613000035285949707e+00, 1.082476750016212463e-01, 6.940299272537231445e-01, 6.475872546434402466e-02
1.614000082015991211e+00, 1.079130768775939941e-01, 6.949761509895324707e-01, 6.455696374177932739e-02
1.615000128746032715e+00, 1.075795069336891174e-01, 6.959194540977478027e-01, 6.435585021972656250e-02
1.616000056266784668e+00, 1.072468832135200500e-01, 6.968597769737243652e-01, 6.415598094463348389e-02
1.617000102996826172e+00, 1.069151237607002258e-01, 6.977970600128173828e-01, 6.395793706178665161e-02
1.618000030517578125e+00, 1.065843850374221802e-01, 6.987313032150268555e-01, 6.375894695520401001e-02
1.619000077247619629e+00, 1.062548533082008362e-01, 6.996627449989318848e-01, 6.355932354927062988e-02
1.620000123977661133e+00, 1.059254556894302368e-01, 7.005884647369384766e-01, 6.336179375648498535e-02
1.621000051498413086e+00, 1.055970713496208191e-01, 7.015113234519958496e-01, 6.316487491130828857e-02
1.622000098228454590e+00, 1.052706763148307800e-01, 7.024343609809875488e-01, 6.296802312135696411e-02
1.623000025749206543e+00, 1.049452647566795349e-01, 7.033545374870300293e-01, 6.277182698249816895e-02
1.624000072479248047e+00, 1.046208441257476807e-01, 7.042718529701232910e-01, 6.257627159357070923e-02
1.625000119209289551e+00, 1.042974144220352173e-01, 7.051863074302673340e-01, 6.238134205341339111e-02
1.626000046730041504e+00, 1.039749756455421448e-01, 7.060979008674621582e-01, 6.218701601028442383e-02
1.627000093460083008e+00, 1.036535352468490601e-01, 7.070066332817077637e-01, 6.199327856302261353e-02
1.628000020980834961e+00, 1.033330112695693970e-01, 7.079124450683593750e-01, 6.180073320865631104e-02
1.629000067710876465e+00, 1.030133068561553955e-01, 7.088150978088378906e-01, 6.160725653171539307e-02
1.630000114440917969e+00, 1.026946976780891418e-01, 7.097149491310119629e-01, 6.141368299722671509e-02
1.631000041961669922e+00, 1.023771688342094421e-01, 7.106122374534606934e-01, 6.122282519936561584e-02
1.632000088691711426e+00, 1.020594462752342224e-01, 7.115037441253662109e-01, 6.103396415710449219e-02
1.633000135421752930e+00, 1.017427742481231689e-01, 7.123926281929016113e-01, 6.084513291716575623e-02
1.634000062942504883e+00, 1.014282181859016418e-01, 7.132818698883056641e-01, 6.065560504794120789e-02
1.635000109672546387e+00, 1.011146381497383118e-01, 7.141683697700500488e-01, 6.046666577458381653e-02
1.636000037193298340e+00, 1.008020341396331787e-01, 7.150521278381347656e-01, 6.027831882238388062e-02
1.637000083923339844e+00, 1.004903987050056458e-01, 7.159331440925598145e-01, 6.009054929018020630e-02
1.638000130653381348e+00, 1.001797392964363098e-01, 7.168114781379699707e-01, 5.990333855152130127e-02
1.639000058174133301e+00, 9.987006336450576782e-02, 7.176871299743652344e-01, 5.971667170524597168e-02
1.640000104904174805e+00, 9.956136345863342285e-02, 7.185600399971008301e-01, 5.953053012490272522e-02
1.641000032424926758e+00, 9.925361722707748413e-02, 7.194302678108215332e-01, 5.934496968984603882e-02
1.642000079154968262e+00, 9.894672036170959473e-02, 7.202977538108825684e-01, 5.916070193052291870e-02
1.643000125885009766e+00, 9.864058345556259155e-02, 7.211623191833496094e-01, 5.897561833262443542e-02
1.644000053405761719e+00, 9.833547472953796387e-02, 7.220243215560913086e-01, 5.879051238298416138e-02
1.645000100135803223e+00, 9.803139418363571167e-02, 7.228838205337524414e-01, 5.860808119177818298e-02
1.646000027656555176e+00, 9.772710502147674561e-02, 7.237375378608703613e-01, 5.842758715152740479e-02
1.647000074386596680e+00, 9.742384403944015503e-02, 7.245886921882629395e-01, 5.824702233076095581e-02
1.648000121116638184e+00, 9.712266921997070312e-02, 7.254403233528137207e-01, 5.806560441851615906e-02
1.649000048637390137e+00, 9.682243317365646362e-02, 7.262892723083496094e-01, 5.788468569517135620e-02
1.650000095367431641e+00, 9.652314335107803345e-02, 7.271355390548706055e-01, 5.770426988601684570e-02
1.651000022888183594e+00, 9.622477740049362183e-02, 7.279792428016662598e-01, 5.752441659569740295e-02
1.652000069618225098e+00, 9.592731297016143799e-02, 7.288203835487365723e-01, 5.734518542885780334e-02
1.653000116348266602e+00, 9.563075751066207886e-02, 7.296589016914367676e-01, 5.716655775904655457e-02
1.654000043869018555e+00, 9.533511102199554443e-02, 7.304948568344116211e-01, 5.698851868510246277e-02
1.655000090599060059e+00, 9.504037350416183472e-02, 7.313282489776611328e-01, 5.681104958057403564e-02
1.656000137329101562e+00, 9.474654495716094971e-02, 7.321590185165405273e-01, 5.663413554430007935e-02
1.657000064849853516e+00, 9.445363283157348633e-02, 7.329872250556945801e-01, 5.645776167511940002e-02
1.658000111579895020e+00, 9.416057169437408447e-02, 7.338098287582397461e-01, 5.628272518515586853e-02
1.659000039100646973e+00, 9.386841952800750732e-02, 7.346298694610595703e-01, 5.610819533467292786e-02
1.660000085830688477e+00, 9.357824921607971191e-02, 7.354503870010375977e-01, 5.593333765864372253e-02
1.661000132560729980e+00, 9.328898042440414429e-02, 7.362683415412902832e-01, 5.575902387499809265e-02
1.662000060081481934e+00, 9.300059080123901367e-02, 7.370837926864624023e-01, 5.558531358838081360e-02
1.663000106811523438e+00, 9.271308034658432007e-02, 7.378967404365539551e-01, 5.541218817234039307e-02
1.664000034332275391e+00, 9.242655336856842041e-02, 7.387071847915649414e-01, 5.524010956287384033e-02
1.665000081062316895e+00, 9.214090555906295776e-02, 7.395151257514953613e-01, 5.506861209869384766e-02
1.666000127792358398e+00, 9.185614436864852905e-02, 7.403205633163452148e-01, 5.489763617515563965e-02
1.667000055313110352e+00, 9.157226979732513428e-02, 7.411234974861145020e-01, 5.472718179225921631e-02
1.668000102043151855e+00, 9.128927439451217651e-02, 7.419239282608032227e-01, 5.455721914768218994e-02
1.669000029563903809e+00, 9.100728482007980347e-02, 7.427217960357666016e-01, 5.438946187496185303e-02
1.670000076293945312e+00, 9.072607755661010742e-02, 7.435172200202941895e-01, 5.422176793217658997e-02
1.671000123023986816e+00, 9.044535458087921143e-02, 7.443099021911621094e-01, 5.405081436038017273e-02
1.672000050544738770e+00, 9.016553312540054321e-02, 7.451001405715942383e-01, 5.388014391064643860e-02
1.673000097274780273e+00, 8.988689631223678589e-02, 7.458882927894592285e-01, 5.371318385004997253e-02
1.674000024795532227e+00, 8.960893005132675171e-02, 7.466739416122436523e-01, 5.354805663228034973e-02
1.675000071525573730e+00, 8.933282643556594849e-02, 7.474552392959594727e-01, 5.337926745414733887e-02
1.676000118255615234e+00, 8.905613422393798828e-02, 7.482305169105529785e-01, 5.321122705936431885e-02
1.677000045776367188e+00, 8.877921849489212036e-02, 7.490053176879882812e-01, 5.304681509733200073e-02
1.678000092506408691e+00, 8.850473910570144653e-02, 7.497813701629638672e-01, 5.288164317607879639e-02
1.679000139236450195e+00, 8.823111653327941895e-02, 7.505550384521484375e-01, 5.271692574024200439e-02
1.680000066757202148e+00, 8.795835077762603760e-02, 7.513262629508972168e-01, 5.255266651511192322e-02
1.681000113487243652e+00, 8.768642693758010864e-02, 7.520951032638549805e-01, 5.238891392946243286e-02
1.682000041007995605e+00, 8.741533011198043823e-02, 7.528616189956665039e-01, 5.222572758793830872e-02
1.683000087738037109e+00, 8.714517205953598022e-02, 7.536257505416870117e-01, 5.206358805298805237e-02
1.684000134468078613e+00, 8.687584102153778076e-02, 7.543875575065612793e-01, 5.190201476216316223e-02
1.685000061988830566e+00, 8.660723268985748291e-02, 7.551470398902893066e-01, 5.174047127366065979e-02
1.686000108718872070e+00, 8.634051680564880371e-02, 7.559020519256591797e-01, 5.157691240310668945e-02
1.687000036239624023e+00, 8.607462793588638306e-02, 7.566547393798828125e-01, 5.141387134790420532e-02
1.688000082969665527e+00, 8.580850809812545776e-02, 7.574071884155273438e-01, 5.125380679965019226e-02
1.689000129699707031e+00, 8.554322272539138794e-02, 7.581572532653808594e-01, 5.109418183565139771e-02
1.690000057220458984e+00, 8.527877181768417358e-02, 7.589049935340881348e-01, 5.093500390648841858e-02
1.691000103950500488e+00, 8.501513302326202393e-02, 7.596504092216491699e-01, 5.077632516622543335e-02
1.692000031471252441e+00, 8.475229144096374512e-02, 7.603935003280639648e-01, 5.061819404363632202e-02
1.693000078201293945e+00, 8.449025452136993408e-02, 7.611343264579772949e-01, 5.046059563755989075e-02
1.694000124931335449e+00, 8.422912657260894775e-02, 7.618728876113891602e-01, 5.030400678515434265e-02
1.695000052452087402e+00, 8.396880328655242920e-02, 7.626091837882995605e-01, 5.014795064926147461e-02
1.696000099182128906e+00, 8.370921015739440918e-02, 7.633431553840637207e-01, 4.999328032135963440e-02
1.697000026702880859e+00, 8.345022797584533691e-02, 7.640746235847473145e-01, 4.983762651681900024e-02
1.698000073432922363e+00, 8.319342136383056641e-02, 7.648020982742309570e-01, 4.967635869979858398e-02
1.699000120162963867e+00, 8.293753117322921753e-02, 7.655274868011474609e-01, 4.951761290431022644e-02
1.700000047683715820e+00, 8.268086612224578857e-02, 7.662522792816162109e-01, 4.936523362994194031e-02
1.701000094413757324e+00, 8.242496103048324585e-02, 7.669746875762939453e-01, 4.921172559261322021e-02
1.702000021934509277e+00, 8.216998726129531860e-02, 7.676949501037597656e-01, 4.905771091580390930e-02
1.703000068664550781e+00, 8.191580325365066528e-02, 7.684131264686584473e-01, 4.890592396259307861e-02
1.704000115394592285e+00, 8.166242390871047974e-02, 7.691290974617004395e-01, 4.875444248318672180e-02
1.705000042915344238e+00, 8.140964806079864502e-02, 7.698425650596618652e-01, 4.860057681798934937e-02
1.706000089645385742e+00, 8.115771412849426270e-02, 7.705538868904113770e-01, 4.844677075743675232e-02
1.707000136375427246e+00, 8.090681582689285278e-02, 7.712633609771728516e-01, 4.829567298293113708e-02
1.708000063896179199e+00, 8.065653592348098755e-02, 7.719705104827880859e-01, 4.814606904983520508e-02
1.709000110626220703e+00, 8.040699362754821777e-02, 7.726753354072570801e-01, 4.799865186214447021e-02
1.710000038146972656e+00, 8.015831559896469116e-02, 7.733780145645141602e-01, 4.785106703639030457e-02
1.711000084877014160e+00, 7.991045713424682617e-02, 7.740786075592041016e-01, 4.770208522677421570e-02
1.712000131607055664e+00, 7.966393977403640747e-02, 7.747743129730224609e-01, 4.754984378814697266e-02
1.713000059127807617e+00, 7.941811531782150269e-02, 7.754678726196289062e-01, 4.739859327673912048e-02
1.714000105857849121e+00, 7.917246967554092407e-02, 7.761620879173278809e-01, 4.725158587098121643e-02
1.715000033378601074e+00, 7.892765104770660400e-02, 7.768542170524597168e-01, 4.710456356406211853e-02
1.716000080108642578e+00, 7.868349552154541016e-02, 7.775441408157348633e-01, 4.695864394307136536e-02
1.717000126838684082e+00, 7.844009995460510254e-02, 7.782319188117980957e-01, 4.681316390633583069e-02
1.718000054359436035e+00, 7.819755375385284424e-02, 7.789176106452941895e-01, 4.666744172573089600e-02
1.719000101089477539e+00, 7.795464247465133667e-02, 7.795979976654052734e-01, 4.652316123247146606e-02
1.720000028610229492e+00, 7.771263271570205688e-02, 7.802762389183044434e-01, 4.637990519404411316e-02
1.721000075340270996e+00, 7.747248560190200806e-02, 7.809555530548095703e-01, 4.623612388968467712e-02
1.722000122070312500e+00, 7.723293453454971313e-02, 7.816327810287475586e-01, 4.609223827719688416e-02
1.723000049591064453e+00, 7.699520140886306763e-02, 7.823056578636169434e-01, 4.594638198614120483e-02
1.724000096321105957e+00, 7.675819844007492065e-02, 7.829764485359191895e-01, 4.580102115869522095e-02
1.725000023841857910e+00, 7.652085274457931519e-02, 7.836474180221557617e-01, 4.565854743123054504e-02
1.726000070571899414e+00, 7.628424465656280518e-02, 7.843163609504699707e-01, 4.551649838685989380e-02
1.727000117301940918e+00, 7.604836672544479370e-02, 7.849832177162170410e-01, 4.537488520145416260e-02
1.728000044822692871e+00, 7.581321895122528076e-02, 7.856479883193969727e-01, 4.523369297385215759e-02
1.729000091552734375e+00, 7.557880133390426636e-02, 7.863107323646545410e-01, 4.509291052818298340e-02
1.730000138282775879e+00, 7.534512132406234741e-02, 7.869713902473449707e-01, 4.495252668857574463e-02
1.731000065803527832e+00, 7.511216402053833008e-02, 7.876299619674682617e-01, 4.481257870793342590e-02
1.732000112533569336e+00, 7.487991452217102051e-02, 7.882865071296691895e-01, 4.467310756444931030e-02
1.733000040054321289e+00, 7.464838027954101562e-02, 7.889410853385925293e-01, 4.453410580754280090e-02
1.734000086784362793e+00, 7.441755384206771851e-02, 7.895936965942382812e-01, 4.439556598663330078e-02
1.735000133514404297e+00, 7.418745756149291992e-02, 7.902442216873168945e-01, 4.425889998674392700e-02
1.736000061035156250e+00, 7.395807653665542603e-02, 7.908927202224731445e-01, 4.412271454930305481e-02
1.737000107765197754e+00, 7.372938096523284912e-02, 7.915392518043518066e-01, 4.398552700877189636e-02
1.738000035285949707e+00, 7.350248843431472778e-02, 7.921814322471618652e-01, 4.384631291031837463e-02
1.739000082015991211e+00, 7.327470928430557251e-02, 7.928175330162048340e-01, 4.370917752385139465e-02
1.740000128746032715e+00, 7.304654270410537720e-02, 7.934539914131164551e-01, 4.357484355568885803e-02
1.741000056266784668e+00, 7.282067090272903442e-02, 7.940925359725952148e-01, 4.343925416469573975e-02
1.742000102996826172e+00, 7.259548455476760864e-02, 7.947291135787963867e-01, 4.330411180853843689e-02
1.743000030517578125e+00, 7.237099111080169678e-02, 7.953637838363647461e-01, 4.316942393779754639e-02
1.744000077247619629e+00, 7.214719057083129883e-02, 7.959964871406555176e-01, 4.303517565131187439e-02
1.745000123977661133e+00, 7.192407548427581787e-02, 7.966272234916687012e-01, 4.290135949850082397e-02
1.746000051498413086e+00, 7.170165330171585083e-02, 7.972560524940490723e-01, 4.276796057820320129e-02
1.747000098228454590e+00, 7.147992402315139771e-02, 7.978829145431518555e-01, 4.263496771454811096e-02
1.748000025749206543e+00, 7.125888019800186157e-02, 7.985078096389770508e-01, 4.250237345695495605e-02
1.749000072479248047e+00, 7.103852182626724243e-02, 7.991307973861694336e-01, 4.237016662955284119e-02
1.750000119209289551e+00, 7.081884890794754028e-02, 7.997518181800842285e-01, 4.223833605647087097e-02
1.751000046730041504e+00, 7.059997320175170898e-02, 8.003708720207214355e-01, 4.210743680596351624e-02
1.752000093460083008e+00, 7.038176804780960083e-02, 8.009880781173706055e-01, 4.197700694203376770e-02
1.753000140190124512e+00, 7.016411423683166504e-02, 8.016034364700317383e-01, 4.184649139642715454e-02
1.754000067710876465e+00, 6.994725018739700317e-02, 8.022168874740600586e-01, 4.171688482165336609e-02
